,mask_loss,mask_accuracy,label_loss,label_accuracy,intensity_loss,intensity_accuracy
0,0.24255120573264144,0.9244192903191343,1.6593626396097365,0.3358085808580858,0.5099652854817929,0.7557755775577558
1,0.1514467452028797,0.9414093726538982,1.4971651973504045,0.3909240924092409,0.4200186963251518,0.8095709570957096
2,0.1377786083042425,0.9450000725957033,1.373432457604424,0.4443894389438944,0.38283001163070746,0.8248349834983498
3,0.13019237198156886,0.9474580500385549,1.247661170530634,0.500990099009901,0.3520107728727285,0.8381188118811881
4,0.12260327016313871,0.950031064288451,1.0479761757374597,0.591996699669967,0.3305870996376272,0.8510726072607261
5,0.11526280689505067,0.9527544796270112,0.8936810209412779,0.6608085808580858,0.30462871418017956,0.8589108910891089
6,0.10786797931977231,0.9557575211666598,0.7315700124691028,0.7255775577557756,0.2760841646738867,0.8783003300330033
7,0.09979789235656804,0.9588210748367184,0.5774133420005293,0.786056105610561,0.24892471741497665,0.8904290429042905
8,0.0938235427901493,0.9614024869286187,0.4807761284906921,0.8228547854785478,0.2193490725726799,0.9041254125412541
9,0.08888495815026484,0.9633058315456504,0.414169946149385,0.8452970297029703,0.18355946718383176,0.9201320132013201
10,0.0842300737110695,0.9651664534024279,0.35708728688553887,0.8632838283828382,0.14529143213286763,0.9409240924092409
11,0.08046465171839144,0.9665816916097508,0.308340010694889,0.8873762376237624,0.12061988076858074,0.9514851485148514
12,0.07599735577212702,0.9683665164233041,0.25026116268770776,0.9055280528052805,0.07969826956748503,0.9674917491749175
13,0.07320216132370945,0.9695802764924053,0.22289232802608053,0.9175742574257426,0.05989021797341824,0.9770627062706271
14,0.07004699881861706,0.9707776457956522,0.2387350821705449,0.9103135313531353,0.06107969627179772,0.9773927392739274
15,0.06738375438371114,0.971761416169283,0.2636299640547312,0.9018976897689769,0.06895706287953847,0.972029702970297
16,0.06419140970697104,0.9729751856413611,0.22807898852525035,0.9146864686468646,0.06985064760730725,0.9727722772277227
17,0.06247761135447537,0.9736443920104023,0.2593176784981257,0.9051155115511551,0.08631090776508415,0.9653465346534653
18,0.05959488615983784,0.9746928674946523,0.1978185661370319,0.929042904290429,0.0755485048760741,0.9712046204620463
19,0.05851932563158152,0.9751693255437089,0.22004483570705902,0.920957095709571,0.08562326960115987,0.9655115511551156
20,0.05649721287805649,0.975967014976854,0.17805135715063186,0.935891089108911,0.07900779852288216,0.9698844884488449
21,0.055075332374856026,0.976691470327157,0.16283250018981557,0.9405940594059405,0.062105596339908885,0.973927392739274
22,0.05201727183959862,0.9779118081130603,0.11526338854335803,0.9590759075907591,0.06034279792560477,0.9765676567656766
23,0.051127745111537455,0.9782766970864224,0.11953390808471535,0.9555280528052805,0.060377951314619614,0.9768151815181518
24,0.049173068097814084,0.9790723335231492,0.09940180766799932,0.9641089108910891,0.053192536772364137,0.9801155115511551
25,0.04719185421224868,0.9798547201030718,0.07434094632631794,0.9734323432343235,0.039527921344995436,0.9841584158415841
26,0.04745842502652222,0.9798184427097686,0.10486508755727747,0.9653465346534653,0.06131522479297226,0.9764851485148515
27,0.044802652906761706,0.9808515313828345,0.058142398565527546,0.9788778877887789,0.03659333251213112,0.9856435643564356
28,0.04396422143300178,0.9812095587009644,0.05807790258570827,0.9803630363036303,0.0355657939590512,0.9866336633663366
29,0.04260871773309047,0.9817687422135483,0.046615611020645854,0.9835808580858085,0.029097606449200647,0.9894389438943895
30,0.041879809741238165,0.9820615851446347,0.05433252753319456,0.9811881188118812,0.033795251165065564,0.9872112211221122
31,0.040520931798780316,0.9826298614539722,0.042449184365014776,0.9858085808580858,0.028561670237165642,0.990016501650165
32,0.03952019711704341,0.9830518282286012,0.03447444619081469,0.9874587458745875,0.02271069468742325,0.9917491749174917
33,0.03858603872973533,0.9834418818108713,0.033499894251690615,0.9877062706270627,0.02427163926243011,0.9912541254125412
34,0.03815032936165435,0.9836298952795098,0.03330668931450025,0.9884488448844885,0.01932105439582729,0.9933168316831683
